,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1421,Not Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,
1422,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,
1423,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,,
1424,Confused,Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,
1425,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Not Confused,,,,,,,,,,,,
1426,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,
1427,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Confused,,,,,,,,,,,,,,
1428,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,
1429,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,,,,,,,,,,,,,
1430,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,
1431,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,
1432,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,
1433,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,
1434,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,
1435,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,,
1436,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,
1437,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,
1438,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,
1439,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,,
1440,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,,
1441,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,
1442,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,
1443,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,,,,,,,,,,,
1444,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,,,,,,,,,,,
1445,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,,,,,,,,,,
1446,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,
1447,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,,
1448,Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,
1449,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,
1450,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,,,,,,,,,,,,
1451,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,
1452,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,
1453,Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Confused,Confused,Not Confused,,,,,,,,,,,,,
1454,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,
1455,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,,,,
1456,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,
1457,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,
1458,Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,
1459,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,
1460,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,
1461,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,
1462,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,
1463,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Not Confused,,,,,,,,,,,
1464,Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,
1465,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,
1466,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,
1467,Not Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,,,
1468,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,,,
1469,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,,,
1470,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,,,,,,,,,,,,,
1471,Not Confused,Confused,Not Confused,Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,
1472,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,,,,,,,,,,,
1473,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,
1474,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,
1475,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,
1476,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,
1477,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,
1478,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,
1479,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,
1480,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,
1481,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,
1482,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,
1483,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Confused,Confused,Confused,Not Confused,,,,,,,,,,,
1484,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Confused,,,,,,,,,,,
1485,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Confused,Confused,Not Confused,Confused,,,,,,,,,,,
1486,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,
1487,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Confused,Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,
1488,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,
1489,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,
1490,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,
1491,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,,
1492,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,
1493,Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,,,,,,,,,
1494,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,
1495,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,
1496,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,
1497,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,
1498,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,,,,,,,,,,,
1499,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,
1500,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,,,,,,,,
1501,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,,,,,,,,
1502,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,
1503,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,
1504,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,
1505,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,
1506,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,
1507,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,,,,,,,,,,
